"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"9333","SELJORD NÆRINGSPARK AS
                ","927982862","2021-10-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9334","SERVERCITY AS
                ","927929570","2021-10-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9335","SESOSE AS
                ","928023338","2021-10-29","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9336","SKJOLDEN STABLES INGVORSEN
                ","927855747","2021-10-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9337","SKYA24 HOLDING AS
                ","927929856","2021-10-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9338","SMAKSLYKKE SANDE AS
                ","927827891","2021-10-19","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9339","SMIDSRØD FUS BARNEHAGE AS
                ","927322226","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9340","SMTO AS
                ","928004023","2021-10-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9341","SPRAY SYSTEMS AS
                ","927985969","2021-10-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9342","STARTUP 12055 AS
                ","927864479","2021-10-11","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9343","STARTUP 12056 AS
                ","927864541","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9344","STARTUP 12057 AS
                ","927864525","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9345","STARTUP 12058 AS
                ","927864576","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9346","STRAND - DESIGN
                ","927811545","2021-10-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9347","STRONGER HOLDING AS
                ","927860139","2021-10-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9348","STUSTAD SMÅBRUKSYSLER
                ","927932792","2021-10-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9349","STYRE BOLIGBYGG AS
                ","927984261","2021-10-23","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9350","STYRVOLD EIENDOM AS
                ","827862452","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9351","STÅLERØD BILTEKNIKK AS
                ","928033155","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9352","SØNDERSRØD APOTEK AS
                ","927918250","2021-10-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9353","TEKSTILLYKKE AS
                ","927938367","2021-10-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9354","THORKILDSEN
                ","927369664","2021-10-05","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9355","TK&H HOLDING AS
                ","927808986","2021-10-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9356","TLC AS
                ","928036588","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9357","TRAFIKKSKOLE TØNSBERG AS
                ","927849259","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9358","TØMRER FINN ERIK HÅKESTAD AS
                ","927897474","2021-10-11","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9359","TØNDERVEIEN 2 AS
                ","928030768","2021-10-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9360","UFFE HOLDING AS
                ","927877589","2021-10-06","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9361","ULLERN ALLÈ 1A AS
                ","928016285","2021-10-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9362","ULVEKULA SAMEIE 1,3,5
                ","927930161","2021-10-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9363","ULVET HOLDING AS
                ","927965275","2021-10-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9364","UNICUM HOLDING AS
                ","927947617","2021-10-18","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9365","UNITY.DOG AS
                ","927866285","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9366","VALLER UTVIKLING AS
                ","927982137","2021-10-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9367","VANNMÅLER AS
                ","927930501","2021-10-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9368","VEDVIK BYGGTEKNIKK AS
                ","927876337","2021-10-06","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9369","VEKLL TRANSPORTTJENESTER AS
                ","827866202","2021-10-05","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9370","VEMO INVEST AS
                ","928028119","2021-10-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9371","VESTFOLD ANLEGGSTEKNIKK AS
                ","927783169","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9372","VESTFOLD TRANSPORT & UTLEIE AS
                ","927980746","2021-10-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9373","VESTFOLD VED OG VARME AS
                ","927906589","2021-10-11","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9374","VIRIDI NOVUS AS
                ","828026992","2021-10-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9375","VOLKOVA AF
                ","927395576","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9376","WAHIDULLAH WAZIRI
                ","927968525","2021-10-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9377","WEBCAST.NO AS
                ","927929538","2021-10-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9378","XP HOLDING AS
                ","927877538","2021-10-06","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9379","YOLO DOGGEAR SPANGRUD
                ","927781182","2021-10-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9380","ØDEGAARD ELKOMPETANSE
                ","927908077","2021-10-11","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9381","ØSTLANDET SERVICE AS
                ","928019012","2021-10-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9382","ØVREVEIEN 16 AS
                ","928020053","2021-10-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9383","ÅSKOLLEN TOMT 1 AS
                ","928032604","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9384","ÅSKOLLEN TOMT 2 AS
                ","928032876","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9385","ÅSKOLLEN TOMT 3 AS
                ","928032663","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9386","ÅSKOLLEN TOMT 4 AS
                ","828032682","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9387","ÅSKOLLEN TOMT 5 AS
                ","928032701","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9388","ÅSKOLLEN TOMT 6 AS
                ","828032712","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9389","A SAM AS
                ","928078612","2021-11-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9390","ABCD HOLDING AS
                ","928205177","2021-11-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9391","ADLER TAXISERVICE AS
                ","928033147","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9392","AL KURDI NATURAL ESTHETICS
                ","928114627","2021-11-11","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9393","ALEXANDER BRYNHILDSEN BÅT
                ","828181602","2021-11-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9394","ALPHA VVS SERVICE STØRUM
                ","928087336","2021-11-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9395","ANCHORMEN AS
                ","927882159","2021-11-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9396","ANTEC DRIFT AS
                ","928241041","2021-11-29","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9397","ARENA GULV AS
                ","928162389","2021-11-29","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9398","ARKI3D AS
                ","928249875","2021-11-29","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9399","ARNSTEIN FASTING
                ","970080821","2021-11-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9400","ARNTSEN BYGG AS
                ","928052257","2021-11-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"9401","ARTEMJEVS INSTANT DELIVERY
                ","822765572","2021-11-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
