"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"215","PETRONELLA 2 AS
                ","918431624","2017-01-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"216","PINK HUNTRESS, FORBORD JAKT OG FISKE
                ","918419527","2017-01-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"217","PKD HOLDING AS
                ","918415521","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"218","PLAYPULSE AS
                ","918465618","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"219","POLSKI SKLEP -YNDLINGSMAT ELWIRA AGNIESZKA MOSCINSKA
                ","918463607","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"220","POSH FRISØR AS
                ","918414991","2017-01-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"221","PTANETTE AS
                ","918402152","2017-01-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"222","PULSGÅRDEN AS
                ","918465561","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"223","RAND KAPITAL AS
                ","918457755","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"224","RAYMOND BARSETH & SØNNER
                ","917912645","2017-01-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"225","REBELSK-STA MARVEL LEONHARDSEN
                ","918315748","2017-01-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"226","REKO ARBEIDSINKLUDERING AS
                ","918358463","2017-01-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"227","RELEKA AS
                ","918338608","2017-01-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"228","RENNEBU ENSPIRE SKOLE AS
                ","818449852","2017-01-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"229","REPPE NORDRE AS
                ","918456902","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"230","RETT FRA SJARKEN AS
                ","918397418","2017-01-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"231","RH EIENDOMSUTVIKLING AS
                ","918466800","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"232","RIBE BOLIG&HYTTE DESIGN AS
                ","918351604","2017-01-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"233","RONNY SÆVIK HOLDING AS
                ","918456473","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"234","RUNE SUNDET AS
                ","918326715","2017-01-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"235","RUSH TRONDHEIM AS
                ","918280731","2017-01-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"236","RYGH PRODUCTS AND SERVICES
                ","918286098","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"237","RØREKSPERT1 AS
                ","918336303","2017-01-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"238","SAGMO TRANSPORT AS
                ","818479212","2017-01-31","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"239","SALTTERAPI TRONDHEIM AS
                ","918433996","2017-01-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"240","SAMEIET B1 SMARTBO II
                ","918366342","2017-01-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"241","SAMEIET BUVIK BRYGGE II
                ","818348932","2017-01-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"242","SAMEIET INGEBORG OFSTADS VEG 2
                ","918409742","2017-01-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"243","SAMEIET INNHERREDSVEIEN 1A OG 1B
                ","918306641","2017-01-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"244","SAMEIET ORKDALSVEIEN 45
                ","918467009","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"245","SAMEIET SKYTARBERGET 19-29
                ","918462759","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"246","SANNA HELENE VANEBO
                ","917654182","2017-01-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"247","SARAI HOLDING AS
                ","918488383","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"248","SCANDOOR TRØNDELAG AS
                ","918380825","2017-01-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"249","SELVEN BYGG AS
                ","918353453","2017-01-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"250","SENIOR AVTALER AS
                ","918303324","2017-01-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"251","SENTRUM BYGGSERVICE AS
                ","918390448","2017-01-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"252","SHOWER SA
                ","918307060","2017-01-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"253","SISSEL WATHNE
                ","918459715","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"254","SITTER TRANSPORT DA
                ","918455663","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"255","SJØSIDEN SPORTSPUB AS
                ","918314008","2017-01-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"256","SKAGA GRENDELAG SA
                ","980283224","2017-01-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"257","SKARENGET EIE AS
                ","918423745","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"258","SKARVEN 555 AS
                ","918462953","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"259","SKJØLBERG HOLDING AS
                ","918448411","2017-01-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"260","SKOGEN UTVIKLING AS
                ","918460101","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"261","SKOLEFORLAGET AS
                ","918469346","2017-01-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"262","SKRAM KONSULT AS
                ","918380841","2017-01-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"263","SL UTLEIE
                ","918363874","2017-02-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"264","SLETTE HYTTEFELT AS
                ","918448667","2017-01-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"265","SMARTHJELPEN AS
                ","918421696","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"266","SO-TEC HOLDING AS
                ","918418202","2017-01-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"267","SOLSTAD BJØRN TORE
                ","969683296","2017-01-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"268","SORTA HOLDING AS
                ","918352104","2017-01-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"269","SPORT SUPREME AS
                ","918317430","2017-01-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"270","ST BYGG AS
                ","918337628","2017-01-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"271","STAKK AS
                ","918370374","2017-01-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"272","STAR EVENTS AS
                ","818393032","2017-01-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"273","STEG BOLIG AS
                ","918315373","2017-01-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"274","STEINKJER BILUTLEIE AS
                ","918329765","2017-01-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"275","STEINVIKAUNE HOLDING AS
                ","918425616","2017-01-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"276","STENHAUGS KIKKERTSALG
                ","918457038","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"277","STEPSTONE HOLDING AS
                ","918478191","2017-01-31","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"278","STIKLESTAD EIENDOM SNÅSA AS
                ","918375457","2017-01-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"279","STIKLESTAD EIENDOM VEKTARGÅRDEN AS
                ","918411097","2017-01-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"280","STJØRDAL BIL AS
                ","918367071","2017-01-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"281","STJØRDAL BILVASK OG PLEIE AS
                ","918442189","2017-01-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"282","STOCKY AS
                ","918483608","2017-01-31","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
