"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"221","VETERINÆR TOBIAS DAUGAARD-PETERSEN
                ","818958692","2017-05-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"222","VIKING BYGG AS
                ","919059664","2017-05-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"223","ØT MASKIN ØYSTEIN THOMASSEN
                ","918959076","2017-05-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"224","ØVERLI BYGG AS
                ","919034505","2017-05-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"225","ALTMULIGHANSEN THOR-INGE HANSEN
                ","919223006","2017-06-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"226","ANDREJ DOBREV
                ","919205334","2017-06-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"227","ARCTIC TAIGA AS
                ","919076291","2017-06-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"228","ARILD MÅSØ
                ","919118849","2017-06-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"229","ARNE PETTERSEN AS
                ","919165847","2017-06-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"230","BJØRN TORE THOMASSEN
                ","918808809","2017-06-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"231","BRØDRENE OLSEN KYSTFISKE ANS
                ","919210109","2017-06-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"232","CASA BLANCA ZINEB ABOUZID
                ","998557208","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"233","DAASTA AS
                ","919076658","2017-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"234","DOLIN AS
                ","919175427","2017-06-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"235","DUAL INVEST AS
                ","919139889","2017-06-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"236","DUANGRATT VÅRRULL DUANGRATTHONG SIHAAMPAI
                ","819120072","2017-06-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"237","ICONBYGG AS
                ","919214864","2017-06-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"238","INGEBRIGTSEN MEKANISKE VERKSTED
                ","819126682","2017-06-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"239","KENT'S AS
                ","919137932","2017-06-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"240","KOMAFEST AS
                ","919200502","2017-06-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"241","MARITIME INDUSTRIAL CLUSTER KIRKENES AS
                ","919061847","2017-06-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"242","MARTIN ANTONSEN
                ","919190264","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"243","MEHAMN KYSTFISKE AS
                ","919138432","2017-06-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"244","MERK MATEN AS
                ","919222506","2017-06-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"245","MOR BOLLA V/G. ROBERTSEN
                ","919088605","2017-06-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"246","MÅRØY INVEST AS
                ","819179662","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"247","NORDSTEP AS
                ","919172983","2017-06-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"248","NORS AS
                ","819043612","2017-07-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"249","OLE GUNNAR HOLTEN
                ","919189770","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"250","PORSANGER HAVFISKE AS
                ","919146621","2017-06-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"251","ROSENENG MASKINSERVICE AS
                ","919187093","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"252","RØKENES EIENDOM AS
                ","919097361","2017-06-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"253","SANNDEN BYGG AS
                ","919072520","2017-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"254","SENTRUMSBOLIGER ALTA AS
                ","819117152","2017-06-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"255","SKYTTERHUSFJELLET II BORETTSLAG
                ","919061049","2017-06-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"256","SLEDMONKEY AS
                ","919187042","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"257","SLETTVOLL HAVFISKE AS
                ","919187123","2017-06-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"258","SVARTFJELLVEIEN 4 AS
                ","919074019","2017-06-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"259","SØR-VARANGER BEDRIFTSHELSETJENESTE SA
                ","871513732","2017-06-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"260","TANNLEGESPESIALIST NILS JOHN SOMBY
                ","977222095","2017-06-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"261","TØMRER STIAN ROMSDAL AS
                ","919201088","2017-06-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"262","VARANGER SAFARI AS
                ","919121416","2017-06-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"263","VARANGER SKIPSELEKTRONIKK AS
                ","919211083","2017-06-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"264","VEST-FINNMARK BIL AS
                ","919138882","2017-06-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"265","ALTA BERGNINGSSENTER AS
                ","919269324","2017-07-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"266","AVA-HOLDING AS
                ","919290501","2017-07-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"267","BJØRVIK FISK
                ","919264322","2017-07-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"268","BUTIKKDRIFT ANNA RIEBELOVA
                ","919273089","2017-07-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"269","COASTMAR AS
                ","819265682","2017-07-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"270","ERICA KIMBERLY HAUGLI
                ","996858499","2017-07-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"271","EURODENT INVEST AS
                ","919111259","2017-07-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"272","GLUSKOSTORE VALENTINS GLUSKO
                ","919193778","2017-07-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"273","INNOVALGAE AS
                ","919314702","2017-07-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"274","JAKT OG FISKECAMP ELEONOR BECK
                ","917679940","2017-07-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"275","JSL HELØYGUTT AS
                ","919286237","2017-07-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"276","KAUTOKEINO CAMPING AS
                ","919281677","2017-07-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"277","KJ TRANSPORT KRISTIAN JOHNSEN
                ","917084521","2017-07-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"278","KJELLMANN EIENDOM AS
                ","919256206","2017-07-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"279","LAKSELV FISK AS
                ","919207671","2017-07-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"280","NORDKAPPFISHING VLADIMIR ALEKSEEV
                ","919317744","2017-07-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"281","NORS AS
                ","819043612","2017-07-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"282","PEDERSEN AS
                ","919268719","2017-07-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"283","ROLF ERIKSEN
                ","919310162","2017-07-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"284","SJOKOLADE CAMILLA NIELSEN
                ","919287209","2017-08-01","Rettelse av foretaksnavn                          
                ","Finnmark","Før"
"285","SJOKOLADE CAMILLA NILSEN
                ","919287209","2017-07-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"286","SMØR OG KJÆRLIGHET AS
                ","919319364","2017-07-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"287","STIG RUNE AS
                ","919291796","2017-07-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"288","STORGATA 23 HAMMERFEST AS
                ","919289651","2017-07-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
