"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"6285","SKOMEDAL EIENDOM AS
                ","923404058","2019-09-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6286","SOUTH COAST CREATIVE AS
                ","923379770","2019-09-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6287","SRSKOG SALVIS RANCANS
                ","923371826","2019-09-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6288","STEDET VELVÆRE AS
                ","823243332","2019-09-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6289","STORECAST AS
                ","923343326","2019-09-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6290","STØLEVEIEN AS
                ","923398376","2019-09-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6291","SUMARLIDI AS
                ","923372911","2019-09-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6292","SVENNEVIK BYGG AS
                ","923453458","2019-09-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6293","SØDAL HOLDING AS
                ","923359877","2019-09-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6294","SØR ALARM AS
                ","923433392","2019-09-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6295","SØR KJØKKEN AS
                ","823318812","2019-09-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6296","SØR TECH AS
                ","823378882","2019-09-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6297","TA HUS OG EIENDOM AS
                ","923357009","2019-09-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6298","TMK SERVICE AS
                ","823470142","2019-09-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6299","TORGEIR G VALBORGLAND AS
                ","923267689","2019-09-06","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6300","TRAILBLAZER TRAVEL AS
                ","923401148","2019-09-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6301","TRE FOR EN AS
                ","923368876","2019-09-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6302","TRE MESTERE HOLDING AS
                ","923406247","2019-09-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6303","TRE-MESTERE AS
                ","923479589","2019-09-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6304","TRULSVIK MULTISERVICE
                ","923401105","2019-09-19","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6305","TV-UPP TOR VIDAR UPPSTAD
                ","923453806","2019-09-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6306","TØMMERSTØ BYGG GEIR ATLE SALVESEN
                ","823323522","2019-09-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6307","UTLEIETJENESTER LEVI AAGEDAL
                ","923453091","2019-09-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6308","VALÅSEN VA ANLEGG SA
                ","921335563","2019-09-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6309","VARNES CHARTERING AS
                ","923346252","2019-09-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6310","VEGAR STOKKEBOKJÆR SERVICE TENESTER
                ","923341064","2019-09-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6311","VEKST HAIR AS
                ","923361863","2019-09-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6312","VESTØL EIENDOM AS
                ","923368949","2019-09-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6313","VILFREDO HOLDING AS
                ","823367082","2019-09-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6314","WEHUS HOLDING AS
                ","923419799","2019-09-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6315","WENCHES HÅRPLEIE AS
                ","923390774","2019-09-12","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6316","YLJA FAVILA AS
                ","923419497","2019-09-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6317","ØYELEGE SØDAL AS
                ","923444742","2019-09-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6318","ÅSEN BIL AS
                ","923485236","2019-09-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6319","ÅSEN EIERSELSKAP AS
                ","923437525","2019-09-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6320","A SVALAND HOLDING AS
                ","923641920","2019-10-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6321","AGDER DESIGN VERKSTED AS
                ","923535608","2019-10-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6322","AGDER HUD AS
                ","923683712","2019-10-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6323","AGDER MASKIN AS
                ","923624724","2019-10-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6324","AGDER MILJØFRAKT AS
                ","923465790","2019-10-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6325","AGDER MOTOR SERVICE BARTOSZ JAN WISLAWICZEK
                ","923701222","2019-10-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6326","AGDER VEIDRIFT AS
                ","923603980","2019-10-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6327","AK MAL AS
                ","923736638","2019-11-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6328","AKSESS HOLDING AS
                ","923731016","2019-10-31","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6329","ALFSEN SPON
                ","923665285","2019-10-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6330","ALTISKOG 1 AS
                ","923553029","2019-10-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6331","ANDÅS AS
                ","923721088","2019-10-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6332","ANETTE N BJERLAND
                ","923669108","2019-10-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6333","ANSTI UTLEIE OG EIENDOM AS
                ","923481869","2019-10-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6334","ATAC REKLAME AS
                ","923592342","2019-10-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6335","AUKLANDS VEDLIKEHOLD AS
                ","923493859","2019-10-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6336","AUSLAND MASKIN
                ","923682996","2019-10-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6337","AUSTAD KRAFTVERK AS
                ","923672443","2019-10-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6338","AUTEM CONSULTING AS
                ","923441468","2019-10-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6339","AUTO-SPORT AS
                ","923737499","2019-11-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6340","B. HOVET VEDLIKEHOLD
                ","923624961","2019-10-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6341","BAREB AS
                ","923554025","2019-10-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6342","BC HANDEL AS
                ","923614702","2019-10-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6343","BEAD OLA HAAKON BERGER
                ","914796296","2019-10-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6344","BELLAND GRAVING 1 AS
                ","923601031","2019-10-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6345","BEVA HOLDING AS
                ","823683782","2019-10-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6346","BJØRUMSVEGEN EIENDOM II AS
                ","923733922","2019-10-31","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6347","BLINDLEIA CARE AS
                ","923685685","2019-10-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6348","BLINDLEIA UTEMILJØ AS
                ","923583890","2019-10-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6349","BOP4 AS
                ","923617019","2019-10-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6350","BOP5 AS
                ","923617035","2019-10-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6351","BREKKESTRAND HYTTELAG DRIFT SA
                ","923392955","2019-10-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6352","BREKNES SMÅFE
                ","923619283","2019-10-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6353","BRINKAS KONTORHJELP AS
                ","923580506","2019-10-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"6354","CAMILLAS VILLMARKSGLIMT AS
                ","923662073","2019-10-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
