"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"6168","MORTEN JOHANSON SPESIALISTPRAKSIS I NEVROLOGI AS
                ","924587539","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6169","MREXX MOTOR AS
                ","924572108","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6170","NORDISH AS
                ","924549009","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6171","NORSKHUSET AS
                ","924591366","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6172","NUMBER5 AS
                ","924626402","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6173","ORB HOLDING AS
                ","924582901","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6174","ORGANISATOR PROSJEKTLEDELSE AS
                ","924534060","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6175","PANACEA GROUP NORDIC AS
                ","924596422","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6176","PH14 HOLDING AS
                ","924622415","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6177","PIA FAGERLAND
                ","923695605","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6178","PLAYING MANTIS AS
                ","924549033","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6179","PROGRAMBYGGERNE AS
                ","924665068","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6180","PROSJEKTAS UTVIKLING AS
                ","924563079","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6181","PSYKOLOG NILS MARTIN JONDALEN
                ","824664862","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6182","PSYKOLOG/FYSIOTERAPEUT CHRISTOPHER LIEN
                ","883712412","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6183","QM INVEST AS
                ","924527080","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6184","RIISØEN INVEST AS
                ","924598093","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6185","RINGERIKE UTEMILJØ AS
                ","924570946","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6186","RØRLEGGER ANUND AAS AS
                ","824576122","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6187","RØYSE BÅTHAVN SA
                ","923038825","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6188","S&J ENTERPRISES AS
                ","924428201","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6189","S. JOHANNESSEN
                ","824650292","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6190","SB RØRSERVICE AS
                ","924555769","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6191","SENTERBARNEHAGEN FUS AS
                ","924536691","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6192","SI DSGT HOLDING AS
                ","924571861","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6193","SKARSNUTEN PANORAMA 2
                ","914749638","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6194","SKIGAARDEN UTVIKLING AP 4 AS
                ","924653922","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6195","SKUEHYTTEN AS
                ","824527482","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6196","SME CONSULTING AS
                ","924655062","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6197","SMURFEN AUTO OLE-IVAR SMURFEN BORGERUD
                ","924630035","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6198","SOFO EIENDOM AS
                ","924533943","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6199","SOHAIL'S GRILLEN
                ","924662166","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6200","SOKNA LEGEKONTOR DA
                ","924548495","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6201","SOLHELLINGA 37 AS
                ","924590548","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6202","SOLSETER AS
                ","924554738","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6203","ST 1 HOLDING AS
                ","924540966","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6204","STASJONSGATA 91 AS
                ","924584114","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6205","SVELVIK UTVIKLING AS
                ","924545429","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6206","SVENDBY KLIMATEKNIKK
                ","924626372","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6207","SØREVASS TRANSPORT AS
                ","924548584","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6208","T.K. EKRA SERVICE
                ","924658843","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6209","TAHA EIENDOM AS
                ","924544473","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6210","TANDOORI MASALA AS
                ","924636904","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6211","TFAUSKANGER HOLDING AS
                ","924672102","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6212","TNC AS
                ","924530707","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6213","TOM-REIDAR ENGER
                ","924607610","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6214","TOPP TRANSPORT & FLYTTEBYRÅ AS
                ","924622490","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6215","TOR ERLEND RUBACH
                ","924463546","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6216","TREFFEN LANDBRUK
                ","924540362","2020-02-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6217","VACON AS
                ","924645962","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6218","VEGGLI FJELLSTUE AS
                ","924552042","2020-02-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6219","VESTVIKEN BEMANNING AS
                ","924652705","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6220","VESTVIKEN GRUPPEN AS
                ","924592060","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6221","VIKEN BILSALG AS
                ","924658886","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6222","VIKEN EIENDOM 7 AS
                ","924595965","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6223","VIKEN HAGESERVICE DA
                ","924655674","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6224","VIKRE & KVAMME BYGG AS
                ","924581395","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6225","VIRINCO TECHNOLOGY AS
                ","924601264","2020-02-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6226","VUCKIC HOLDING AS
                ","924531134","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6227","WINESTONE AS
                ","924682914","2020-02-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6228","WULFSBERG AS
                ","924651709","2020-02-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6229","ØGARDEN VANN OG AVLØP DRIFT SA
                ","924397772","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6230","ØGARDEN VANN OG AVLØP UTVIKLING SA
                ","924396598","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6231","ØSTENENGEN ALLSERVICE
                ","924581980","2020-02-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6232","ØYTANGEN TOMT AS
                ","924644028","2020-02-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6233","A GUNDERSEN HOLDING AS
                ","924806087","2020-03-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6234","A.AASEN INVEST AS
                ","924706422","2020-03-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6235","AAS BILMEGLING
                ","924763647","2020-03-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6236","ADVOKATFIRMAET FUSCHE JENSSEN AS
                ","924752076","2020-03-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"6237","AJETI PROSJEKT
                ","924788925","2020-03-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
