"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3451","REN HOLDING AS
                ","924462159","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3452","RIK. KAARBØS GT. 9 AS
                ","982467500","2020-01-28","Rettelse av foretaksnavn                          
                ","Troms","Før"
"3453","RIRINVEST AS
                ","924455802","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3454","ROBERT RUDNIK HOLDING AS
                ","924446439","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3455","SAHARA KHADER SAAD AHMED ZOURUB
                ","924507055","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3456","SENJA ENERGY AS
                ","824468222","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3457","SKJERVØY MARITIME SERVICE AS
                ","924427507","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3458","SKLITUR AS
                ","924413751","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3459","STAKKEVOLLVEGEN 35/37 AS
                ","924456191","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3460","STAKKEVOLLVEGEN 39 AS
                ","924456175","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3461","STAKKEVOLLVEGEN 41 AS
                ","924456248","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3462","STAKKSUND AS
                ","924456140","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3463","STENHAUG AS
                ","924490659","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3464","STERK COOLING AS
                ","924480580","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3465","STIG SCHJØLBERG
                ","924495588","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3466","STRAX GLADLAX AS
                ","924416181","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3467","SØRREISA MASKINUTLEIE V/FREDDY JOHNSEN
                ","824526982","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3468","T HENRIKSEN
                ","924357924","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3469","T.DRAGSETH HOLDING AS
                ","924506024","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3470","TANGSTAD AS
                ","924506784","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3471","TANNLEGE BJØRN JAKOBSEN AS
                ","924344776","2020-01-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3472","TEAM ROGNLI SJØFRAKT AS
                ","824360162","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3473","TOMASJORDNES LAMELL 3 SAMEIE
                ","924397926","2020-01-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3474","TONTO UTVIKLING AS
                ","924298278","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3475","TRANSPORTSENTRALEN NORD AS
                ","924370939","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3476","TRAPNOR AS
                ","824370842","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3477","TROMSØ EMARKED AS
                ","924420200","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3478","TROMSØ MØBELSTOPP AS
                ","824499152","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3479","TROMSØ TANNLEGESENTER AS
                ","924526084","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3480","TWINC HOLDING AS
                ","924330058","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3481","TØNSVIK EIENDOM 3 AS
                ","824528802","2020-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3482","VIDAR KARLSEN AS
                ","924515929","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3483","WALSEN AS
                ","924494212","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3484","WANDERING REINDEER AS
                ","924389974","2020-01-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3485","WELDING AND INSPECTION TECHNOLOGY AS
                ","924462817","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3486","WORKINNGRUPPEN AS
                ","924375175","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3487","ØKONOMIPARTNER1 AS
                ","924374160","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3488","ÅSEN BOLIGSAMEIE
                ","924482087","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3489","ALNAJJAR AS
                ","924583606","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3490","ANDERSEN MOTORSERVICE
                ","924567937","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3491","ARCTIC LIVE SEAFOOD AS
                ","924638230","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3492","ARCTIC SEA TO SUMMITS AS
                ","924548967","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3493","ARTIC TRAVEL DEVELOPMENT AS
                ","924641053","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3494","BERG FISK AS
                ","924665971","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3495","BRYGGHOLMEN AS
                ","924656026","2020-02-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3496","BUTIKKDRIFT GUTTORMSEN
                ","924623365","2020-02-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3497","CADA AS
                ","924635401","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3498","CARINA INVEST AS
                ","824543232","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3499","CLEAN DEKKSERVICE NOUZAD RASHID AGHDAM
                ","924606177","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3500","CONFI AS
                ","924548754","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3501","CU TRAFIKKSKOLE, HARSTAD CONNIE HAJANI
                ","924667184","2020-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3502","EIRIN INVEST AS
                ","924543167","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3503","EL-REP NORD AS
                ","924507322","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3504","ETTERSTI
                ","924502215","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3505","EVY FRISØR AS
                ","924583002","2020-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3506","FLEXEL AS
                ","924548770","2020-02-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3507","FRANSIS AS
                ","924412283","2020-02-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3508","FYRIN HOLDING II AS
                ","824529892","2020-02-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3509","GRAVSTELL TROMSØ DA
                ","924598115","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3510","GUNNOR NÆSVOLD
                ","924563656","2020-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3511","HULDERTUNET AS
                ","924674423","2020-02-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3512","HUSKYFARM INNSET AS
                ","924588284","2020-02-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3513","JANNIKE INVEST AS
                ","924543191","2020-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3514","JE PROSJEKT 2 AS
                ","924617608","2020-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3515","JOTOPP HOLDING AS
                ","924606347","2020-02-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3516","KANI AS
                ","924624795","2020-02-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"3517","KARLS EIENDOM AS
                ","924528737","2020-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
